location,target_end_date,target_type,true_value,location_name,population
CH,2021-09-11,Deaths,31,Switzerland,8466017
CH,2021-09-18,Deaths,48,Switzerland,8466017
CH,2021-09-25,Deaths,44,Switzerland,8466017
CH,2021-10-02,Deaths,50,Switzerland,8466017
CH,2021-10-09,Deaths,27,Switzerland,8466017
CH,2021-10-16,Deaths,37,Switzerland,8466017
CH,2021-10-23,Deaths,24,Switzerland,8466017
CY,2020-01-25,Deaths,0,Cyprus,1179551
CY,2020-02-01,Deaths,0,Cyprus,1179551
CY,2020-02-08,Deaths,0,Cyprus,1179551
CY,2020-02-15,Deaths,0,Cyprus,1179551
CY,2020-02-22,Deaths,0,Cyprus,1179551
CY,2020-02-29,Deaths,0,Cyprus,1179551
CY,2020-03-07,Deaths,0,Cyprus,1179551
CY,2020-03-14,Deaths,0,Cyprus,1179551
CY,2020-03-21,Deaths,0,Cyprus,1179551
CY,2020-03-28,Deaths,5,Cyprus,1179551
CY,2020-04-04,Deaths,4,Cyprus,1179551
CY,2020-04-11,Deaths,1,Cyprus,1179551
CY,2020-04-18,Deaths,2,Cyprus,1179551
CY,2020-04-25,Deaths,2,Cyprus,1179551
CY,2020-05-02,Deaths,1,Cyprus,1179551
CY,2020-05-09,Deaths,0,Cyprus,1179551
CY,2020-05-16,Deaths,2,Cyprus,1179551
CY,2020-05-23,Deaths,0,Cyprus,1179551
CY,2020-05-30,Deaths,0,Cyprus,1179551
CY,2020-06-06,Deaths,0,Cyprus,1179551
CY,2020-06-13,Deaths,1,Cyprus,1179551
CY,2020-06-20,Deaths,1,Cyprus,1179551
CY,2020-06-27,Deaths,0,Cyprus,1179551
CY,2020-07-04,Deaths,0,Cyprus,1179551
CY,2020-07-11,Deaths,0,Cyprus,1179551
CY,2020-07-18,Deaths,0,Cyprus,1179551
CY,2020-07-25,Deaths,0,Cyprus,1179551
CY,2020-08-01,Deaths,0,Cyprus,1179551
CY,2020-08-08,Deaths,0,Cyprus,1179551
CY,2020-08-15,Deaths,1,Cyprus,1179551
CY,2020-08-22,Deaths,1,Cyprus,1179551
CY,2020-08-29,Deaths,0,Cyprus,1179551
CY,2020-09-05,Deaths,0,Cyprus,1179551
CY,2020-09-12,Deaths,0,Cyprus,1179551
CY,2020-09-19,Deaths,1,Cyprus,1179551
CY,2020-09-26,Deaths,0,Cyprus,1179551
CY,2020-10-03,Deaths,0,Cyprus,1179551
CY,2020-10-10,Deaths,3,Cyprus,1179551
CY,2020-10-17,Deaths,0,Cyprus,1179551
CY,2020-10-24,Deaths,0,Cyprus,1179551
CY,2020-10-31,Deaths,0,Cyprus,1179551
CY,2020-11-07,Deaths,1,Cyprus,1179551
CY,2020-11-14,Deaths,12,Cyprus,1179551
CY,2020-11-21,Deaths,5,Cyprus,1179551
CY,2020-11-28,Deaths,5,Cyprus,1179551
CY,2020-12-05,Deaths,9,Cyprus,1179551
CY,2020-12-12,Deaths,18,Cyprus,1179551
CY,2020-12-19,Deaths,13,Cyprus,1179551
CY,2020-12-26,Deaths,22,Cyprus,1179551
CY,2021-01-02,Deaths,18,Cyprus,1179551
CY,2021-01-09,Deaths,14,Cyprus,1179551
CY,2021-01-16,Deaths,25,Cyprus,1179551
CY,2021-01-23,Deaths,13,Cyprus,1179551
CY,2021-01-30,Deaths,18,Cyprus,1179551
CY,2021-02-06,Deaths,13,Cyprus,1179551
CY,2021-02-13,Deaths,9,Cyprus,1179551
CY,2021-02-20,Deaths,10,Cyprus,1179551
CY,2021-02-27,Deaths,2,Cyprus,1179551
CY,2021-03-06,Deaths,1,Cyprus,1179551
CY,2021-03-13,Deaths,6,Cyprus,1179551
CY,2021-03-20,Deaths,3,Cyprus,1179551
CY,2021-03-27,Deaths,7,Cyprus,1179551
CY,2021-04-03,Deaths,13,Cyprus,1179551
CY,2021-04-10,Deaths,7,Cyprus,1179551
CY,2021-04-17,Deaths,16,Cyprus,1179551
CY,2021-04-24,Deaths,13,Cyprus,1179551
CY,2021-05-01,Deaths,15,Cyprus,1179551
CY,2021-05-08,Deaths,20,Cyprus,1179551
CY,2021-05-15,Deaths,14,Cyprus,1179551
CY,2021-05-22,Deaths,6,Cyprus,1179551
CY,2021-05-29,Deaths,8,Cyprus,1179551
CY,2021-06-05,Deaths,3,Cyprus,1179551
CY,2021-06-12,Deaths,9,Cyprus,1179551
CY,2021-06-19,Deaths,2,Cyprus,1179551
CY,2021-06-26,Deaths,0,Cyprus,1179551
CY,2021-07-03,Deaths,0,Cyprus,1179551
CY,2021-07-10,Deaths,6,Cyprus,1179551
CY,2021-07-17,Deaths,4,Cyprus,1179551
CY,2021-07-24,Deaths,14,Cyprus,1179551
CY,2021-07-31,Deaths,21,Cyprus,1179551
CY,2021-08-07,Deaths,19,Cyprus,1179551
CY,2021-08-14,Deaths,22,Cyprus,1179551
CY,2021-08-21,Deaths,22,Cyprus,1179551
CY,2021-08-28,Deaths,22,Cyprus,1179551
CY,2021-09-04,Deaths,16,Cyprus,1179551
CY,2021-09-11,Deaths,15,Cyprus,1179551
CY,2021-09-18,Deaths,9,Cyprus,1179551
CY,2021-09-25,Deaths,5,Cyprus,1179551
CY,2021-10-02,Deaths,2,Cyprus,1179551
CY,2021-10-09,Deaths,6,Cyprus,1179551
CY,2021-10-16,Deaths,4,Cyprus,1179551
CY,2021-10-23,Deaths,7,Cyprus,1179551
CZ,2020-01-25,Deaths,0,Czechia,10591323
CZ,2020-02-01,Deaths,0,Czechia,10591323
CZ,2020-02-08,Deaths,0,Czechia,10591323
CZ,2020-02-15,Deaths,0,Czechia,10591323
CZ,2020-02-22,Deaths,0,Czechia,10591323
CZ,2020-02-29,Deaths,0,Czechia,10591323
CZ,2020-03-07,Deaths,0,Czechia,10591323
CZ,2020-03-14,Deaths,0,Czechia,10591323
CZ,2020-03-21,Deaths,0,Czechia,10591323
CZ,2020-03-28,Deaths,11,Czechia,10591323
CZ,2020-04-04,Deaths,48,Czechia,10591323
CZ,2020-04-11,Deaths,70,Czechia,10591323
CZ,2020-04-18,Deaths,52,Czechia,10591323
CZ,2020-04-25,Deaths,37,Czechia,10591323
CZ,2020-05-02,Deaths,27,Czechia,10591323
CZ,2020-05-09,Deaths,31,Czechia,10591323
CZ,2020-05-16,Deaths,20,Czechia,10591323
CZ,2020-05-23,Deaths,18,Czechia,10591323
CZ,2020-05-30,Deaths,5,Czechia,10591323
CZ,2020-06-06,Deaths,8,Czechia,10591323
CZ,2020-06-13,Deaths,1,Czechia,10591323
CZ,2020-06-20,Deaths,8,Czechia,10591323
CZ,2020-06-27,Deaths,13,Czechia,10591323
CZ,2020-07-04,Deaths,2,Czechia,10591323
CZ,2020-07-11,Deaths,1,Czechia,10591323
CZ,2020-07-18,Deaths,6,Czechia,10591323
CZ,2020-07-25,Deaths,11,Czechia,10591323
CZ,2020-08-01,Deaths,14,Czechia,10591323
CZ,2020-08-08,Deaths,6,Czechia,10591323
CZ,2020-08-15,Deaths,6,Czechia,10591323
CZ,2020-08-22,Deaths,16,Czechia,10591323
CZ,2020-08-29,Deaths,10,Czechia,10591323
CZ,2020-09-05,Deaths,10,Czechia,10591323
CZ,2020-09-12,Deaths,22,Czechia,10591323
CZ,2020-09-19,Deaths,46,Czechia,10591323
CZ,2020-09-26,Deaths,92,Czechia,10591323
CZ,2020-10-03,Deaths,120,Czechia,10591323
CZ,2020-10-10,Deaths,237,Czechia,10591323
CZ,2020-10-17,Deaths,404,Czechia,10591323
CZ,2020-10-24,Deaths,725,Czechia,10591323
CZ,2020-10-31,Deaths,1174,Czechia,10591323
CZ,2020-11-07,Deaths,1430,Czechia,10591323
CZ,2020-11-14,Deaths,1377,Czechia,10591323
CZ,2020-11-21,Deaths,1037,Czechia,10591323
CZ,2020-11-28,Deaths,959,Czechia,10591323
CZ,2020-12-05,Deaths,761,Czechia,10591323
CZ,2020-12-12,Deaths,635,Czechia,10591323
CZ,2020-12-19,Deaths,821,Czechia,10591323
CZ,2020-12-26,Deaths,679,Czechia,10591323
CZ,2021-01-02,Deaths,877,Czechia,10591323
CZ,2021-01-09,Deaths,1151,Czechia,10591323
CZ,2021-01-16,Deaths,1237,Czechia,10591323
CZ,2021-01-23,Deaths,1055,Czechia,10591323
CZ,2021-01-30,Deaths,941,Czechia,10591323
CZ,2021-02-06,Deaths,918,Czechia,10591323
CZ,2021-02-13,Deaths,929,Czechia,10591323
CZ,2021-02-20,Deaths,1039,Czechia,10591323
CZ,2021-02-27,Deaths,1097,Czechia,10591323
CZ,2021-03-06,Deaths,1364,Czechia,10591323
CZ,2021-03-13,Deaths,1525,Czechia,10591323
CZ,2021-03-20,Deaths,1447,Czechia,10591323
CZ,2021-03-27,Deaths,1248,Czechia,10591323
CZ,2021-04-03,Deaths,1089,Czechia,10591323
CZ,2021-04-10,Deaths,867,Czechia,10591323
CZ,2021-04-17,Deaths,662,Czechia,10591323
CZ,2021-04-24,Deaths,524,Czechia,10591323
CZ,2021-05-01,Deaths,396,Czechia,10591323
CZ,2021-05-08,Deaths,331,Czechia,10591323
CZ,2021-05-15,Deaths,239,Czechia,10591323
CZ,2021-05-22,Deaths,126,Czechia,10591323
CZ,2021-05-29,Deaths,89,Czechia,10591323
CZ,2021-06-05,Deaths,56,Czechia,10591323
CZ,2021-06-12,Deaths,67,Czechia,10591323
CZ,2021-06-19,Deaths,54,Czechia,10591323
CZ,2021-06-26,Deaths,18,Czechia,10591323
CZ,2021-07-03,Deaths,14,Czechia,10591323
CZ,2021-07-10,Deaths,21,Czechia,10591323
CZ,2021-07-17,Deaths,5,Czechia,10591323
CZ,2021-07-24,Deaths,21,Czechia,10591323
CZ,2021-07-31,Deaths,16,Czechia,10591323
CZ,2021-08-07,Deaths,-10,Czechia,10591323
CZ,2021-08-14,Deaths,10,Czechia,10591323
CZ,2021-08-21,Deaths,11,Czechia,10591323
CZ,2021-08-28,Deaths,17,Czechia,10591323
CZ,2021-09-04,Deaths,5,Czechia,10591323
CZ,2021-09-11,Deaths,7,Czechia,10591323
CZ,2021-09-18,Deaths,16,Czechia,10591323
CZ,2021-09-25,Deaths,23,Czechia,10591323
CZ,2021-10-02,Deaths,25,Czechia,10591323
CZ,2021-10-09,Deaths,22,Czechia,10591323
CZ,2021-10-16,Deaths,40,Czechia,10591323
CZ,2021-10-23,Deaths,69,Czechia,10591323
DE,2020-01-25,Deaths,0,Germany,82695000
DE,2020-02-01,Deaths,0,Germany,82695000
DE,2020-02-08,Deaths,0,Germany,82695000
DE,2020-02-15,Deaths,0,Germany,82695000
DE,2020-02-22,Deaths,0,Germany,82695000
DE,2020-02-29,Deaths,0,Germany,82695000
DE,2020-03-07,Deaths,0,Germany,82695000
DE,2020-03-14,Deaths,9,Germany,82695000
DE,2020-03-21,Deaths,75,Germany,82695000
DE,2020-03-28,Deaths,349,Germany,82695000
DE,2020-04-04,Deaths,1011,Germany,82695000
DE,2020-04-11,Deaths,1292,Germany,82695000
DE,2020-04-18,Deaths,1723,Germany,82695000
DE,2020-04-25,Deaths,1418,Germany,82695000
DE,2020-05-02,Deaths,935,Germany,82695000
DE,2020-05-09,Deaths,737,Germany,82695000
DE,2020-05-16,Deaths,389,Germany,82695000
DE,2020-05-23,Deaths,323,Germany,82695000
DE,2020-05-30,Deaths,269,Germany,82695000
DE,2020-06-06,Deaths,143,Germany,82695000
DE,2020-06-13,Deaths,120,Germany,82695000
DE,2020-06-20,Deaths,102,Germany,82695000
DE,2020-06-27,Deaths,73,Germany,82695000
DE,2020-07-04,Deaths,52,Germany,82695000
DE,2020-07-11,Deaths,50,Germany,82695000
DE,2020-07-18,Deaths,21,Germany,82695000
DE,2020-07-25,Deaths,33,Germany,82695000
DE,2020-08-01,Deaths,30,Germany,82695000
DE,2020-08-08,Deaths,47,Germany,82695000
DE,2020-08-15,Deaths,34,Germany,82695000
DE,2020-08-22,Deaths,37,Germany,82695000
DE,2020-08-29,Deaths,27,Germany,82695000
DE,2020-09-05,Deaths,30,Germany,82695000
DE,2020-09-12,Deaths,23,Germany,82695000
DE,2020-09-19,Deaths,36,Germany,82695000
DE,2020-09-26,Deaths,71,Germany,82695000
DE,2020-10-03,Deaths,72,Germany,82695000
DE,2020-10-10,Deaths,89,Germany,82695000
DE,2020-10-17,Deaths,165,Germany,82695000
DE,2020-10-24,Deaths,250,Germany,82695000
DE,2020-10-31,Deaths,448,Germany,82695000
DE,2020-11-07,Deaths,823,Germany,82695000
DE,2020-11-14,Deaths,1205,Germany,82695000
DE,2020-11-21,Deaths,1550,Germany,82695000
DE,2020-11-28,Deaths,2120,Germany,82695000
DE,2020-12-05,Deaths,2658,Germany,82695000
DE,2020-12-12,Deaths,3061,Germany,82695000
DE,2020-12-19,Deaths,4271,Germany,82695000
DE,2020-12-26,Deaths,3775,Germany,82695000
DE,2021-01-02,Deaths,4534,Germany,82695000
DE,2021-01-09,Deaths,6117,Germany,82695000
DE,2021-01-16,Deaths,5867,Germany,82695000
DE,2021-01-23,Deaths,5409,Germany,82695000
DE,2021-01-30,Deaths,5232,Germany,82695000
DE,2021-02-06,Deaths,4446,Germany,82695000
DE,2021-02-13,Deaths,3439,Germany,82695000
DE,2021-02-20,Deaths,2893,Germany,82695000
DE,2021-02-27,Deaths,2209,Germany,82695000
DE,2021-03-06,Deaths,1859,Germany,82695000
DE,2021-03-13,Deaths,1418,Germany,82695000
DE,2021-03-20,Deaths,1337,Germany,82695000
DE,2021-03-27,Deaths,1209,Germany,82695000
DE,2021-04-03,Deaths,1095,Germany,82695000
DE,2021-04-10,Deaths,1392,Germany,82695000
DE,2021-04-17,Deaths,1569,Germany,82695000
DE,2021-04-24,Deaths,1639,Germany,82695000
DE,2021-05-01,Deaths,1597,Germany,82695000
DE,2021-05-08,Deaths,1582,Germany,82695000
DE,2021-05-15,Deaths,1311,Germany,82695000
DE,2021-05-22,Deaths,1285,Germany,82695000
DE,2021-05-29,Deaths,1028,Germany,82695000
DE,2021-06-05,Deaths,815,Germany,82695000
DE,2021-06-12,Deaths,613,Germany,82695000
DE,2021-06-19,Deaths,549,Germany,82695000
DE,2021-06-26,Deaths,371,Germany,82695000
DE,2021-07-03,Deaths,279,Germany,82695000
DE,2021-07-10,Deaths,199,Germany,82695000
DE,2021-07-17,Deaths,130,Germany,82695000
DE,2021-07-24,Deaths,162,Germany,82695000
DE,2021-07-31,Deaths,135,Germany,82695000
DE,2021-08-07,Deaths,123,Germany,82695000
DE,2021-08-14,Deaths,85,Germany,82695000
DE,2021-08-21,Deaths,109,Germany,82695000
DE,2021-08-28,Deaths,153,Germany,82695000
DE,2021-09-04,Deaths,216,Germany,82695000
DE,2021-09-11,Deaths,260,Germany,82695000
DE,2021-09-18,Deaths,352,Germany,82695000
DE,2021-09-25,Deaths,434,Germany,82695000
DE,2021-10-02,Deaths,393,Germany,82695000
DE,2021-10-09,Deaths,415,Germany,82695000
DE,2021-10-16,Deaths,416,Germany,82695000
DE,2021-10-23,Deaths,483,Germany,82695000
DK,2020-01-25,Deaths,0,Denmark,5769603
DK,2020-02-01,Deaths,0,Denmark,5769603
DK,2020-02-08,Deaths,0,Denmark,5769603
DK,2020-02-15,Deaths,0,Denmark,5769603
DK,2020-02-22,Deaths,0,Denmark,5769603
DK,2020-02-29,Deaths,0,Denmark,5769603
DK,2020-03-07,Deaths,0,Denmark,5769603
DK,2020-03-14,Deaths,1,Denmark,5769603
DK,2020-03-21,Deaths,12,Denmark,5769603
DK,2020-03-28,Deaths,52,Denmark,5769603
DK,2020-04-04,Deaths,96,Denmark,5769603
DK,2020-04-11,Deaths,99,Denmark,5769603
DK,2020-04-18,Deaths,86,Denmark,5769603
DK,2020-04-25,Deaths,72,Denmark,5769603
DK,2020-05-02,Deaths,57,Denmark,5769603
DK,2020-05-09,Deaths,51,Denmark,5769603
DK,2020-05-16,Deaths,17,Denmark,5769603
DK,2020-05-23,Deaths,18,Denmark,5769603
DK,2020-05-30,Deaths,10,Denmark,5769603
DK,2020-06-06,Deaths,16,Denmark,5769603
DK,2020-06-13,Deaths,10,Denmark,5769603
DK,2020-06-20,Deaths,3,Denmark,5769603
DK,2020-06-27,Deaths,4,Denmark,5769603
DK,2020-07-04,Deaths,2,Denmark,5769603
DK,2020-07-11,Deaths,3,Denmark,5769603
DK,2020-07-18,Deaths,2,Denmark,5769603
DK,2020-07-25,Deaths,2,Denmark,5769603
DK,2020-08-01,Deaths,2,Denmark,5769603
DK,2020-08-08,Deaths,2,Denmark,5769603
DK,2020-08-15,Deaths,4,Denmark,5769603
DK,2020-08-22,Deaths,1,Denmark,5769603
DK,2020-08-29,Deaths,2,Denmark,5769603
DK,2020-09-05,Deaths,3,Denmark,5769603
DK,2020-09-12,Deaths,3,Denmark,5769603
DK,2020-09-19,Deaths,5,Denmark,5769603
DK,2020-09-26,Deaths,13,Denmark,5769603
DK,2020-10-03,Deaths,6,Denmark,5769603
DK,2020-10-10,Deaths,13,Denmark,5769603
DK,2020-10-17,Deaths,12,Denmark,5769603
DK,2020-10-24,Deaths,21,Denmark,5769603
DK,2020-10-31,Deaths,21,Denmark,5769603
DK,2020-11-07,Deaths,19,Denmark,5769603
DK,2020-11-14,Deaths,17,Denmark,5769603
DK,2020-11-21,Deaths,24,Denmark,5769603
DK,2020-11-28,Deaths,42,Denmark,5769603
DK,2020-12-05,Deaths,55,Denmark,5769603
DK,2020-12-12,Deaths,57,Denmark,5769603
DK,2020-12-19,Deaths,84,Denmark,5769603
DK,2020-12-26,Deaths,134,Denmark,5769603
DK,2021-01-02,Deaths,192,Denmark,5769603
DK,2021-01-09,Deaths,197,Denmark,5769603
DK,2021-01-16,Deaths,205,Denmark,5769603
DK,2021-01-23,Deaths,222,Denmark,5769603
DK,2021-01-30,Deaths,137,Denmark,5769603
DK,2021-02-06,Deaths,109,Denmark,5769603
DK,2021-02-13,Deaths,69,Denmark,5769603
DK,2021-02-20,Deaths,49,Denmark,5769603
DK,2021-02-27,Deaths,25,Denmark,5769603
DK,2021-03-06,Deaths,19,Denmark,5769603
DK,2021-03-13,Deaths,13,Denmark,5769603
DK,2021-03-20,Deaths,9,Denmark,5769603
DK,2021-03-27,Deaths,14,Denmark,5769603
DK,2021-04-03,Deaths,15,Denmark,5769603
DK,2021-04-10,Deaths,11,Denmark,5769603
DK,2021-04-17,Deaths,13,Denmark,5769603
DK,2021-04-24,Deaths,22,Denmark,5769603
DK,2021-05-01,Deaths,15,Denmark,5769603
DK,2021-05-08,Deaths,8,Denmark,5769603
DK,2021-05-15,Deaths,5,Denmark,5769603
DK,2021-05-22,Deaths,5,Denmark,5769603
DK,2021-05-29,Deaths,9,Denmark,5769603
DK,2021-06-05,Deaths,2,Denmark,5769603
DK,2021-06-12,Deaths,7,Denmark,5769603
DK,2021-06-19,Deaths,5,Denmark,5769603
DK,2021-06-26,Deaths,1,Denmark,5769603
DK,2021-07-03,Deaths,6,Denmark,5769603
DK,2021-07-10,Deaths,2,Denmark,5769603
DK,2021-07-17,Deaths,3,Denmark,5769603
DK,2021-07-24,Deaths,0,Denmark,5769603
DK,2021-07-31,Deaths,7,Denmark,5769603
DK,2021-08-07,Deaths,3,Denmark,5769603
DK,2021-08-14,Deaths,7,Denmark,5769603
DK,2021-08-21,Deaths,5,Denmark,5769603
DK,2021-08-28,Deaths,13,Denmark,5769603
DK,2021-09-04,Deaths,13,Denmark,5769603
DK,2021-09-11,Deaths,21,Denmark,5769603
DK,2021-09-18,Deaths,14,Denmark,5769603
DK,2021-09-25,Deaths,15,Denmark,5769603
DK,2021-10-02,Deaths,23,Denmark,5769603
DK,2021-10-09,Deaths,6,Denmark,5769603
DK,2021-10-16,Deaths,11,Denmark,5769603
DK,2021-10-23,Deaths,17,Denmark,5769603
EE,2020-01-25,Deaths,0,Estonia,1315480
EE,2020-02-01,Deaths,0,Estonia,1315480
EE,2020-02-08,Deaths,0,Estonia,1315480
EE,2020-02-15,Deaths,0,Estonia,1315480
EE,2020-02-22,Deaths,0,Estonia,1315480
EE,2020-02-29,Deaths,0,Estonia,1315480
EE,2020-03-07,Deaths,0,Estonia,1315480
EE,2020-03-14,Deaths,0,Estonia,1315480
EE,2020-03-21,Deaths,0,Estonia,1315480
EE,2020-03-28,Deaths,1,Estonia,1315480
EE,2020-04-04,Deaths,12,Estonia,1315480
EE,2020-04-11,Deaths,11,Estonia,1315480
EE,2020-04-18,Deaths,14,Estonia,1315480
EE,2020-04-25,Deaths,8,Estonia,1315480
EE,2020-05-02,Deaths,7,Estonia,1315480
EE,2020-05-09,Deaths,7,Estonia,1315480
EE,2020-05-16,Deaths,3,Estonia,1315480
EE,2020-05-23,Deaths,1,Estonia,1315480
EE,2020-05-30,Deaths,3,Estonia,1315480
EE,2020-06-06,Deaths,2,Estonia,1315480
EE,2020-06-13,Deaths,0,Estonia,1315480
EE,2020-06-20,Deaths,0,Estonia,1315480
EE,2020-06-27,Deaths,0,Estonia,1315480
EE,2020-07-04,Deaths,0,Estonia,1315480
EE,2020-07-11,Deaths,0,Estonia,1315480
EE,2020-07-18,Deaths,0,Estonia,1315480
EE,2020-07-25,Deaths,0,Estonia,1315480
EE,2020-08-01,Deaths,0,Estonia,1315480
EE,2020-08-08,Deaths,-6,Estonia,1315480
EE,2020-08-15,Deaths,0,Estonia,1315480
EE,2020-08-22,Deaths,0,Estonia,1315480
EE,2020-08-29,Deaths,1,Estonia,1315480
EE,2020-09-05,Deaths,0,Estonia,1315480
EE,2020-09-12,Deaths,0,Estonia,1315480
EE,2020-09-19,Deaths,0,Estonia,1315480
EE,2020-09-26,Deaths,0,Estonia,1315480
EE,2020-10-03,Deaths,3,Estonia,1315480
EE,2020-10-10,Deaths,1,Estonia,1315480
EE,2020-10-17,Deaths,0,Estonia,1315480
EE,2020-10-24,Deaths,5,Estonia,1315480
EE,2020-10-31,Deaths,0,Estonia,1315480
EE,2020-11-07,Deaths,0,Estonia,1315480
EE,2020-11-14,Deaths,7,Estonia,1315480
EE,2020-11-21,Deaths,7,Estonia,1315480
EE,2020-11-28,Deaths,22,Estonia,1315480
EE,2020-12-05,Deaths,17,Estonia,1315480
EE,2020-12-12,Deaths,22,Estonia,1315480
EE,2020-12-19,Deaths,22,Estonia,1315480
EE,2020-12-26,Deaths,34,Estonia,1315480
EE,2021-01-02,Deaths,37,Estonia,1315480
EE,2021-01-09,Deaths,37,Estonia,1315480
EE,2021-01-16,Deaths,42,Estonia,1315480
EE,2021-01-23,Deaths,48,Estonia,1315480
EE,2021-01-30,Deaths,43,Estonia,1315480
EE,2021-02-06,Deaths,45,Estonia,1315480
EE,2021-02-13,Deaths,35,Estonia,1315480
EE,2021-02-20,Deaths,37,Estonia,1315480
EE,2021-02-27,Deaths,56,Estonia,1315480
EE,2021-03-06,Deaths,60,Estonia,1315480
EE,2021-03-13,Deaths,66,Estonia,1315480
EE,2021-03-20,Deaths,70,Estonia,1315480
EE,2021-03-27,Deaths,80,Estonia,1315480
EE,2021-04-03,Deaths,71,Estonia,1315480
EE,2021-04-10,Deaths,89,Estonia,1315480
EE,2021-04-17,Deaths,62,Estonia,1315480
EE,2021-04-24,Deaths,55,Estonia,1315480
EE,2021-05-01,Deaths,29,Estonia,1315480
EE,2021-05-08,Deaths,29,Estonia,1315480
EE,2021-05-15,Deaths,25,Estonia,1315480
EE,2021-05-22,Deaths,20,Estonia,1315480
EE,2021-05-29,Deaths,10,Estonia,1315480
EE,2021-06-05,Deaths,12,Estonia,1315480
EE,2021-06-12,Deaths,4,Estonia,1315480
EE,2021-06-19,Deaths,1,Estonia,1315480
EE,2021-06-26,Deaths,2,Estonia,1315480
EE,2021-07-03,Deaths,0,Estonia,1315480
EE,2021-07-10,Deaths,1,Estonia,1315480
EE,2021-07-17,Deaths,1,Estonia,1315480
EE,2021-07-24,Deaths,0,Estonia,1315480
EE,2021-07-31,Deaths,1,Estonia,1315480
EE,2021-08-07,Deaths,5,Estonia,1315480
EE,2021-08-14,Deaths,2,Estonia,1315480
EE,2021-08-21,Deaths,2,Estonia,1315480
EE,2021-08-28,Deaths,6,Estonia,1315480
EE,2021-09-04,Deaths,10,Estonia,1315480
EE,2021-09-11,Deaths,13,Estonia,1315480
EE,2021-09-18,Deaths,15,Estonia,1315480
EE,2021-09-25,Deaths,18,Estonia,1315480
EE,2021-10-02,Deaths,17,Estonia,1315480
EE,2021-10-09,Deaths,34,Estonia,1315480
EE,2021-10-16,Deaths,28,Estonia,1315480
EE,2021-10-23,Deaths,32,Estonia,1315480
ES,2020-01-25,Deaths,0,Spain,46572028
ES,2020-02-01,Deaths,0,Spain,46572028
ES,2020-02-08,Deaths,0,Spain,46572028
ES,2020-02-15,Deaths,0,Spain,46572028
ES,2020-02-22,Deaths,0,Spain,46572028
ES,2020-02-29,Deaths,0,Spain,46572028
ES,2020-03-07,Deaths,10,Spain,46572028
ES,2020-03-14,Deaths,185,Spain,46572028
ES,2020-03-21,Deaths,1180,Spain,46572028
ES,2020-03-28,Deaths,4607,Spain,46572028
ES,2020-04-04,Deaths,5965,Spain,46572028
ES,2020-04-11,Deaths,4659,Spain,46572028
ES,2020-04-18,Deaths,3437,Spain,46572028
ES,2020-04-25,Deaths,2859,Spain,46572028
ES,2020-05-02,Deaths,2198,Spain,46572028
ES,2020-05-09,Deaths,1378,Spain,46572028
ES,2020-05-16,Deaths,1085,Spain,46572028
ES,2020-05-23,Deaths,1115,Spain,46572028
ES,2020-05-30,Deaths,-1553,Spain,46572028
ES,2020-06-06,Deaths,10,Spain,46572028
ES,2020-06-13,Deaths,1,Spain,46572028
ES,2020-06-20,Deaths,1186,Spain,46572028
ES,2020-06-27,Deaths,19,Spain,46572028
ES,2020-07-04,Deaths,44,Spain,46572028
ES,2020-07-11,Deaths,18,Spain,46572028
ES,2020-07-18,Deaths,17,Spain,46572028
ES,2020-07-25,Deaths,12,Spain,46572028
ES,2020-08-01,Deaths,13,Spain,46572028
ES,2020-08-08,Deaths,58,Spain,46572028
ES,2020-08-15,Deaths,114,Spain,46572028
ES,2020-08-22,Deaths,221,Spain,46572028
ES,2020-08-29,Deaths,173,Spain,46572028
ES,2020-09-05,Deaths,407,Spain,46572028
ES,2020-09-12,Deaths,329,Spain,46572028
ES,2020-09-19,Deaths,748,Spain,46572028
ES,2020-09-26,Deaths,737,Spain,46572028
ES,2020-10-03,Deaths,854,Spain,46572028
ES,2020-10-10,Deaths,843,Spain,46572028
ES,2020-10-17,Deaths,846,Spain,46572028
ES,2020-10-24,Deaths,977,Spain,46572028
ES,2020-10-31,Deaths,1126,Spain,46572028
ES,2020-11-07,Deaths,2955,Spain,46572028
ES,2020-11-14,Deaths,1936,Spain,46572028
ES,2020-11-21,Deaths,1850,Spain,46572028
ES,2020-11-28,Deaths,2049,Spain,46572028
ES,2020-12-05,Deaths,1584,Spain,46572028
ES,2020-12-12,Deaths,1372,Spain,46572028
ES,2020-12-19,Deaths,1302,Spain,46572028
ES,2020-12-26,Deaths,898,Spain,46572028
ES,2021-01-02,Deaths,1013,Spain,46572028
ES,2021-01-09,Deaths,1037,Spain,46572028
ES,2021-01-16,Deaths,1440,Spain,46572028
ES,2021-01-23,Deaths,2127,Spain,46572028
ES,2021-01-30,Deaths,2878,Spain,46572028
ES,2021-02-06,Deaths,3067,Spain,46572028
ES,2021-02-13,Deaths,3361,Spain,46572028
ES,2021-02-20,Deaths,2354,Spain,46572028
ES,2021-02-27,Deaths,2041,Spain,46572028
ES,2021-03-06,Deaths,1996,Spain,46572028
ES,2021-03-13,Deaths,1120,Spain,46572028
ES,2021-03-20,Deaths,652,Spain,46572028
ES,2021-03-27,Deaths,2100,Spain,46572028
ES,2021-04-03,Deaths,688,Spain,46572028
ES,2021-04-10,Deaths,630,Spain,46572028
ES,2021-04-17,Deaths,653,Spain,46572028
ES,2021-04-24,Deaths,610,Spain,46572028
